iter	Logloss
170	0.002979469489
171	0.002979469489
172	0.002979469489
173	0.002979469489
174	0.002979469489
175	0.002979469489
176	0.002979469489
177	0.002979469489
178	0.002979469489
179	0.002979469489
180	0.002979469489
181	0.002979469489
182	0.002979469489
183	0.002979469489
184	0.002979469489
185	0.002979469489
186	0.002979469489
187	0.002979469489
188	0.002979469489
189	0.002979469489
190	0.002979469489
191	0.002979469489
192	0.002979469489
193	0.002979469489
194	0.002979469489
195	0.002979469489
196	0.002979469489
197	0.002979469489
198	0.002979469489
199	0.002979469489
200	0.002979469489
201	0.002979469489
202	0.002979469489
203	0.002979469489
204	0.002979469489
205	0.002979469489
206	0.002979469489
207	0.002979469489
208	0.002979469489
209	0.002979469489
210	0.002979469489
211	0.002979469489
212	0.002979469489
213	0.002979469489
214	0.002979469489
215	0.002979469489
216	0.002979469489
217	0.002979469489
218	0.002979469489
219	0.002954951032
220	0.002934932729
221	0.002934825553
222	0.002934749194
223	0.002934693288
224	0.002934610656
225	0.002934601929
226	0.002934579294
227	0.002934441575
228	0.002933704659
229	0.002928713209
230	0.002928686756
231	0.002928610669
232	0.002928557218
233	0.002928477586
234	0.002928457405
235	0.002928320504
236	0.002928218509
237	0.002928066336
238	0.002928047519
239	0.002928022157
240	0.002927981795
241	0.002927907072
242	0.002927891255
243	0.002927861802
244	0.002927826349
245	0.002927774807
246	0.002927726809
247	0.002927639814
248	0.002927044211
249	0.002927002213
250	0.00292700085
251	0.002926987214
252	0.002926942762
253	0.002926844586
254	0.002926784043
255	0.002926751045
256	0.002926688594
257	0.002926682595
258	0.002926656414
259	0.002926653142
260	0.00292664196
261	0.002926602963
262	0.002926584418
263	0.002926585734
264	0.002926090762
265	0.00292596286
266	0.002925907772
267	0.00292585023
268	0.00292581505
269	0.002925755053
270	0.00292570242
271	0.002925661513
272	0.002925638605
273	0.002925531975
274	0.002925407345
275	0.002925282989
276	0.00292520063
277	0.002925188903
278	0.00292515645
279	0.002925144451
280	0.002925113362
281	0.002925080091
282	0.002925048456
283	0.002924999095
284	0.002924999095
285	0.002924999095
286	0.002924999095
287	0.002924999095
288	0.002924999095
289	0.002924999095
290	0.002924999095
291	0.002924999095
292	0.002924999095
293	0.002924999095
294	0.002924862739
295	0.002924834377
296	0.002920613113
297	0.00292057657
298	0.002920465576
299	0.002920447304
300	0.002920418397
301	0.002916405663
302	0.002879764637
303	0.002858058838
304	0.002858035658
305	0.00285791321
306	0.00285785485
307	0.002857798398
308	0.002857738674
309	0.002857694495
310	0.002857672405
311	0.002857665315
312	0.002857653588
313	0.002857641589
314	0.002857624135
315	0.002857624135
316	0.002857634498
317	0.002857615408
318	0.002857629044
319	0.002857609136
320	0.0028576105
321	0.002857589501
322	0.002857599591
323	0.00285758841
324	0.002857564684
325	0.002857553775
326	0.002857552685
327	0.002857421783
328	0.002857409238
329	0.002857409238
330	0.002857270155
331	0.002857263064
332	0.002857267428
333	0.002857260883
334	0.002857230339
335	0.002857197068
336	0.002857188887
337	0.002857175796
338	0.002856497016
339	0.002856440565
340	0.002856412748
341	0.002856378386
342	0.002856241485
343	0.002856196215
344	0.002856193487
345	0.00285607813
346	0.002856057131
347	0.002856037769
348	0.002856000407
349	0.002855947501
350	0.002855955137
351	0.002855945319
352	0.002855885595
353	0.002855866233
354	0.002855836234
355	0.002855777329
356	0.002855754421
357	0.002855648063
358	0.002855214451
359	0.002855190452
360	0.002855182271
361	0.002855158272
362	0.002855141637
363	0.002855127728
364	0.002855032825
365	0.002855003099
366	0.00285490465
367	0.00285487956
368	0.002854861561
369	0.002854839744
370	0.002854826654
371	0.002854804292
372	0.00285480211
373	0.002854795565
374	0.00285477593
375	0.002854758476
376	0.002854758476
377	0.002854303592
378	0.002854245777
379	0.002854205416
380	0.002854137783
381	0.002854087059
382	0.002854006609
383	0.002853952339
384	0.00285394743
385	0.002853901069
386	0.002853869435
387	0.002853841345
388	0.002853822528
389	0.002853701989
390	0.002853689172
391	0.002853573542
392	0.002853539453
393	0.002853513
394	0.002853506182
395	0.002853460912
396	0.002853436913
397	0.002853417278
398	0.002853355645
399	0.002853289649
400	0.002853235106
401	0.002853133385
402	0.002853019118
403	0.002852960212
404	0.002852912215
405	0.0028528484
406	0.002852390244
407	0.002852390244
408	0.002852383699
409	0.002852398971
410	0.002852398971
411	0.002852398971
412	0.002852379336
413	0.002852379336
414	0.002852379336
415	0.002852379336
416	0.002852382608
417	0.002852382608
418	0.002852366791
419	0.002852356973
420	0.002852356973
421	0.002852357246
422	0.002852361882
423	0.002852354791
424	0.002852354791
425	0.002852366245
426	0.002852366245
427	0.002852366245
428	0.002852356155
429	0.002852347701
430	0.002852347701
431	0.002852337883
432	0.002852337883
433	0.002852337883
434	0.002852328066
435	0.002852317703
436	0.002852317703
437	0.002852317703
438	0.002852324248
439	0.00285228825
440	0.00285228825
441	0.00285228825
442	0.00285228825
443	0.00285228825
444	0.00285228825
445	0.00285228825
446	0.00285228825
447	0.002852303522
448	0.002852303522
449	0.002852303522
450	0.00285229534
451	0.00285229534
452	0.00285229534
453	0.002852290977
454	0.00285227925
455	0.002852282523
456	0.002852270251
457	0.00285224707
458	0.00285224707
459	0.002852248434
460	0.002852238616
461	0.002852228526
462	0.002851807909
463	0.002851755821
464	0.002851702915
465	0.002851646736
466	0.002851058769
467	0.002851037497
468	0.002851023589
469	0.002850986227
470	0.002850957865
471	0.002850922958
472	0.00285036908
473	0.002850324628
474	0.00285025645
475	0.002849695754
476	0.002849690845
477	0.0028496843
478	0.002849662483
479	0.002849635484
480	0.00284963303
481	0.00284898375
482	0.002848958115
483	0.002848889118
484	0.00284884603
485	0.002848829394
486	0.002848793669
487	0.002848772398
488	0.002848680221
489	0.002848588044
490	0.002848485505
491	0.002848461233
492	0.002827367175
493	0.00282734754
494	0.002827320814
495	0.002827285362
496	0.002827260272
497	0.002827263545
498	0.002827227001
499	0.002827228638
500	0.002827180593
501	0.002827176775
502	0.002827106415
503	0.002827103688
504	0.002827103688
505	0.002827049418
506	0.002827055145
507	0.002827055145
508	0.002827055145
509	0.002827055145
510	0.002826982877
511	0.002826982877
512	0.002826982877
513	0.002826982877
514	0.002826926971
515	0.002826926971
516	0.002826926971
517	0.002826926971
518	0.002826926971
519	0.002826848157
520	0.002826848157
521	0.002826848157
522	0.002826848157
523	0.002826848157
524	0.002826848157
525	0.002826848157
526	0.002826848157
527	0.002826848157
528	0.002826848157
529	0.002826848157
530	0.002826824431
531	0.002826826067
532	0.002826826067
533	0.002826826067
534	0.002826826067
535	0.002826826067
536	0.002826826067
537	0.002826826067
538	0.002826826067
539	0.002826826067
540	0.002826826067
541	0.002826826067
542	0.002826826067
543	0.002826826067
544	0.002826826067
545	0.002826777524
546	0.002826777524
547	0.002826777524
548	0.002826777524
549	0.002826777524
550	0.002826777524
551	0.002826777524
552	0.002826777524
553	0.002826777524
554	0.002826777524
555	0.002826777524
556	0.002826777524
557	0.002826777524
558	0.002826777524
559	0.002826777524
560	0.002826777524
561	0.002826777524
562	0.002826777524
563	0.002826777524
564	0.002826750799
565	0.002826696529
566	0.002826696529
567	0.002826696529
568	0.002826696529
569	0.002826665167
570	0.002826665167
571	0.002826665167
572	0.002826660804
573	0.002826660804
574	0.002826660804
575	0.002826660804
576	0.002826638987
577	0.002826638987
578	0.002826638987
579	0.002826638987
580	0.002826548992
581	0.002826525586
582	0.002826467771
583	0.002826448954
584	0.0028264285
585	0.002826383775
586	0.002826342869
587	0.002826299507
588	0.002826279327
589	0.002826272509
590	0.002826262691
591	0.002826266782
592	0.002826249056
593	0.002826263509
594	0.002826217694
595	0.002826211149
596	0.002826202149
597	0.002826199695
598	0.002826174333
599	0.002826121972
600	0.002826049976
601	0.002826056248
602	0.002826007978
603	0.002825905711
604	0.002825894981
605	0.002825847802
606	0.002825847256
607	0.002825847256
608	0.002825847256
609	0.002825799532
610	0.002825799532
611	0.002825747444
612	0.00282573299
613	0.002825734626
614	0.00282573299
615	0.002825727536
616	0.002825666993
617	0.002825648449
618	0.002825576998
619	0.002825586816
620	0.002825545364
621	0.002825535819
622	0.002825518093
623	0.002825506639
624	0.002825496821
625	0.002825461368
626	0.002825441733
627	0.002825447733
628	0.002825440097
629	0.002825433552
630	0.002825417189
631	0.002825410099
632	0.002825406826
633	0.0028253861
634	0.002825390736
635	0.002825399463
636	0.002825373555
637	0.002825356102
638	0.002825354193
639	0.002825362374
640	0.002825329376
641	0.002825323922
642	0.00282531274
643	0.002825301559
644	0.002825306468
645	0.002825273197
646	0.002825256834
647	0.002825194656
648	0.002825182657
649	0.002825178021
650	0.00282510957
651	0.00282503921
652	0.002824987668
653	0.002824972396
654	0.002824958487
655	0.002824971305
656	0.00282494567
657	0.002824934489
658	0.00282493258
659	0.002824924126
660	0.002824930671
661	0.002824925216
662	0.002824925216
663	0.002824925216
664	0.002824925216
665	0.002824925216
666	0.002824901218
667	0.002824901218
668	0.002824901218
669	0.002824901218
670	0.002824901218
671	0.002824901218
672	0.002824901218
673	0.002824901218
674	0.002824896309
675	0.002824894127
676	0.002824847766
677	0.002824806587
678	0.002824758044
679	0.002824758044
680	0.002824758044
681	0.002824758044
682	0.002824758044
683	0.002824758044
684	0.002824758044
685	0.002824758044
686	0.002824758044
687	0.002824758044
688	0.002824758044
689	0.002824758044
690	0.002824758044
691	0.002824758044
692	0.002824758044
693	0.002824707592
694	0.002824707592
695	0.002824691229
696	0.002824678412
697	0.002824678412
698	0.002824678412
699	0.002824678412
700	0.002824678412
701	0.002824678412
702	0.002824678412
703	0.002824678412
704	0.002824678412
705	0.002824678412
706	0.002824678412
707	0.002824678412
708	0.002824678412
709	0.002824673776
710	0.002824673776
711	0.002824636142
712	0.002824636142
713	0.002824636142
714	0.002824636142
715	0.002824636142
716	0.002824636142
717	0.002824636142
718	0.002824636142
719	0.002824636142
720	0.002824636142
721	0.002824636142
722	0.002824636142
723	0.002824644868
724	0.002824644868
725	0.002824644868
726	0.002824603416
727	0.002824603416
728	0.002824603416
729	0.002824603416
730	0.002824603416
731	0.002824603416
732	0.002824603416
733	0.002824603416
734	0.002824603416
735	0.002824603416
736	0.002824603416
737	0.002824593326
738	0.002824593326
739	0.002824593326
740	0.002824593326
741	0.002824593326
742	0.002824593326
743	0.002824593326
744	0.002824593326
745	0.002824566873
746	0.002824566873
747	0.002824566873
748	0.002824564146
749	0.002824564146
750	0.002824490241
751	0.00282446406
752	0.002824449334
753	0.002824388519
754	0.002824355248
755	0.002824351157
756	0.002824326886
757	0.002824326886
758	0.002824326886
759	0.002824326886
760	0.002824310796
761	0.00282431216
762	0.00282431216
763	0.00282431216
764	0.00282431216
765	0.002824300706
766	0.00282427398
767	0.002824272344
768	0.002824261981
769	0.002824240436
770	0.002824236346
771	0.002824167349
772	0.002824131079
773	0.002824135442
774	0.002824096444
775	0.002824020085
776	0.002824031266
777	0.002824018721
778	0.002823994177
779	0.002823988723
780	0.002823965815
781	0.00282394618
782	0.002823913454
783	0.002823900092
784	0.002823897092
785	0.002823874729
786	0.002823867639
787	0.002823851549
788	0.002823848276
789	0.002823798915
790	0.002823767826
791	0.002823728556
792	0.002823707284
793	0.002823677831
794	0.002823632016
795	0.002823610744
796	0.002823550202
797	0.00282352893
798	0.002823522385
799	0.002823510386
800	0.00282346457
801	0.002823444117
802	0.00282338712
803	0.002823379484
804	0.002823363121
805	0.002823296307
806	0.002823288944
807	0.002823257582
808	0.002823228129
809	0.002823195131
810	0.002823143861
811	0.002823144134
812	0.002823144134
813	0.002823144134
814	0.002823144134
815	0.002823144134
816	0.002823071319
817	0.002823071319
818	0.002823071319
819	0.002823071319
820	0.002823071319
821	0.002823071319
822	0.002823071319
823	0.002823071319
824	0.002823071319
825	0.002823071319
826	0.002823071319
827	0.002823071319
828	0.002823071319
829	0.002823071319
830	0.002823071319
831	0.002823071319
832	0.002823015141
833	0.002822990051
834	0.002822959235
835	0.002822939872
836	0.002822869512
837	0.002822808698
838	0.002822783335
839	0.002822767518
840	0.002822728248
841	0.002822706703
842	0.002822628708
843	0.002822628708
844	0.0028226058
845	0.0028226058
846	0.002822543894
847	0.002822525077
848	0.002822541167
849	0.002822504078
850	0.002822507351
851	0.002822490443
852	0.002822488806
853	0.002822435082
854	0.002822425264
855	0.002822423355
856	0.002822404266
857	0.002822409447
858	0.002822397175
859	0.002822398539
860	0.002822361177
861	0.002822295999
862	0.002822293544
863	0.002822270091
864	0.002822276909
865	0.002822258092
866	0.002822187732
867	0.002822175187
868	0.002822169733
869	0.00282213319
870	0.002822115191
871	0.002822091465
872	0.00282208901
873	0.002822078102
874	0.002822077011
875	0.002822080284
876	0.002822072375
877	0.00282206883
878	0.002822033377
879	0.00282203665
880	0.002822010422
881	0.002821973879
882	0.002821953425
883	0.002821917154
884	0.002821929699
885	0.002821929426
886	0.002821914973
887	0.002821888247
888	0.00282187952
889	0.002821878157
890	0.00282184134
891	0.002821839977
892	0.002821831796
893	0.002821810524
894	0.002821789525
895	0.002821752164
896	0.002821749164
897	0.002821749164
898	0.002821735528
899	0.002821750527
900	0.00282171862
901	0.002821714802
902	0.002821709893
903	0.00282170553
904	0.002821697621
905	0.002821642806
906	0.002821634625
907	0.002821568083
908	0.002821545175
909	0.002821546266
910	0.002821521449
911	0.002821505632
912	0.002821468816
913	0.002821436636
914	0.002821410455
915	0.002821388686
916	0.002821364687
917	0.00282136905
918	0.00282136905
919	0.002821325416
920	0.002821325416
921	0.002821265147
922	0.002821187697
923	0.002821187697
924	0.002821176243
925	0.002821176243
926	0.002821176243
927	0.002821176243
928	0.002821176243
929	0.002821176243
930	0.002821176243
931	0.002821176243
932	0.002821176243
933	0.002821176243
934	0.002821176243
935	0.002821176243
936	0.002821176243
937	0.002821168607
938	0.002821124155
939	0.002821091702
940	0.002821080521
941	0.002821067431
942	0.002821067431
943	0.002821067431
944	0.002821067431
945	0.002820986162
946	0.002820958619
947	0.002820970891
948	0.002820952892
949	0.002820941983
950	0.002820897804
951	0.002820860442
952	0.002820797991
953	0.002820807263
954	0.002820801216
955	0.002820792217
956	0.002820780218
957	0.002820756764
958	0.002820759219
959	0.002820692677
960	0.002820656952
961	0.002820623408
962	0.002820609227
963	0.002820625044
964	0.002820608136
965	0.002820588501
966	0.002820580865
967	0.002820585228
968	0.002820592864
969	0.002820560684
970	0.002820552503
971	0.00282052905
972	0.002820468235
973	0.002820456781
974	0.002820432237
975	0.002820420783
976	0.002820402239
977	0.002820386149
978	0.002820386967
979	0.002820376058
980	0.002820357514
981	0.002820309516
982	0.002820289608
983	0.002820262883
984	0.002820212431
985	0.002820212431
986	0.002820195523
987	0.002820200159
988	0.002820177251
989	0.00282012821
990	0.002820112393
991	0.002820094394
992	0.002820037124
993	0.002820036033
994	0.00282000549
995	0.002819984764
996	0.002819988036
997	0.002819964037
998	0.002819934039
999	0.002819918767
