iter	Logloss
746	0.01532310385
747	0.01532301768
748	0.01532293123
749	0.01529982733
750	0.01528108055
751	0.01525894015
752	0.01525893128
753	0.01523850501
754	0.0152384536
755	0.01522098966
756	0.01522099075
757	0.01522090758
758	0.01522085849
759	0.01520066443
760	0.01520063497
761	0.01520062175
762	0.01518756047
763	0.01515815147
764	0.01515807293
765	0.01515804661
766	0.01515789798
767	0.01515786635
768	0.01515786948
769	0.01515726938
770	0.01515724852
771	0.01515718075
772	0.01515715334
773	0.01515650183
774	0.01515646802
775	0.01515652351
776	0.01515641866
777	0.01515634325
778	0.01515627562
779	0.01515615085
780	0.01515545707
781	0.01515535317
782	0.01515537703
783	0.01515522295
784	0.01515521531
785	0.015155141
786	0.01515505605
787	0.01515451472
788	0.01515396057
789	0.01515396261
790	0.01511667659
791	0.0151159809
792	0.0151159025
793	0.01511245269
794	0.01511234797
795	0.01511226315
796	0.0151122862
797	0.01511221107
798	0.0151121707
799	0.01511212489
800	0.01511185409
801	0.01511177759
802	0.01511134561
803	0.01511126271
804	0.01511093559
805	0.01511089727
806	0.01511056184
807	0.01511056184
808	0.01511056184
809	0.01511056184
810	0.01509283487
811	0.01509273887
812	0.01507460352
813	0.01507461974
814	0.0150746057
815	0.0150745892
816	0.01507454652
817	0.01507441126
818	0.01507449621
819	0.01507436939
820	0.01507431921
821	0.01507431472
822	0.01507433435
823	0.01507429508
824	0.0150742644
825	0.01507424817
826	0.01507426031
827	0.01507420127
828	0.01507415954
829	0.01507412014
830	0.01507412014
831	0.01507401323
832	0.01507398473
833	0.01507398473
834	0.01507398473
835	0.01507398473
836	0.01507398473
837	0.01507398473
838	0.01507398473
839	0.01507394969
840	0.01507394969
841	0.01507396714
842	0.01507396714
843	0.01507396687
844	0.01507382506
845	0.01507385574
846	0.01507382192
847	0.01507376493
848	0.01507375497
849	0.01507375947
850	0.0150736643
851	0.01507367752
852	0.01507359994
853	0.01507361521
854	0.01507355835
855	0.01507347531
856	0.01507355167
857	0.01507345335
858	0.01507342936
859	0.01507339431
860	0.01507339431
861	0.0150733005
862	0.01507330145
863	0.01507325346
864	0.01507318555
865	0.01507316278
866	0.01507317901
867	0.01507319523
868	0.01507306433
869	0.01507306651
870	0.01507307074
871	0.01507278425
872	0.0150725395
873	0.01507254386
874	0.01507245536
875	0.01507249791
876	0.01507243464
877	0.01507248045
878	0.0150720497
879	0.01507206389
880	0.01507151614
881	0.01507138074
882	0.01507139697
883	0.01507141674
884	0.01507131625
885	0.01507131175
886	0.01507126825
887	0.01507131515
888	0.01507126702
889	0.01507126702
890	0.01507126702
891	0.01507124302
892	0.0150712103
893	0.0150712103
894	0.0150712103
895	0.0150712103
896	0.0150712103
897	0.0150712103
898	0.0150712103
899	0.0150712103
900	0.0150712103
901	0.01507120811
902	0.01507119162
903	0.01507119162
904	0.01507119162
905	0.01507119162
906	0.01507119162
907	0.01507119162
908	0.01507106071
909	0.01507106071
910	0.01507111498
911	0.01507108771
912	0.01507106371
913	0.01507094699
914	0.01507073469
915	0.01507071723
916	0.01507010431
917	0.01507015886
918	0.01507007922
919	0.01507007486
920	0.01507011277
921	0.01507009327
922	0.01507014345
923	0.01507003123
924	0.01507013145
925	0.01507008768
926	0.01505435546
927	0.01505391367
928	0.01505345033
929	0.0150533891
930	0.0150533891
931	0.0150533891
932	0.01504763938
933	0.01504770701
934	0.01504763829
935	0.01504761974
936	0.0150475172
937	0.01504760447
938	0.01504767647
939	0.01504760338
940	0.01504765901
941	0.01504765915
942	0.01504761524
943	0.01504750616
944	0.01504753125
945	0.01504755007
946	0.01504756725
947	0.01504757284
948	0.01504757597
949	0.01504755088
950	0.01504754775
951	0.01504755088
952	0.01504758034
953	0.01504747125
954	0.01504757393
955	0.0150475082
956	0.01504747766
957	0.01504739026
958	0.01504745598
959	0.01504735548
960	0.01504737076
961	0.01504744589
962	0.01504741644
963	0.01504734989
964	0.01504734008
965	0.0150473563
966	0.01504734758
967	0.01504732467
968	0.01504724504
969	0.01504728526
970	0.01504725922
971	0.01504728103
972	0.01504716663
973	0.01504719568
974	0.01504721981
975	0.0150471804
976	0.01504712395
977	0.01504706382
978	0.01504706382
979	0.01504706382
980	0.01504706382
981	0.01504706382
982	0.01504706382
983	0.01504706382
984	0.01504706382
985	0.01504706382
986	0.01504706382
987	0.01504706382
988	0.01504706382
989	0.01504706382
990	0.01504706382
991	0.01504706382
992	0.01504706382
993	0.01504706382
994	0.01504706382
995	0.01504706382
996	0.01504706382
997	0.01504706382
998	0.01504706382
999	0.01504706382
